entry_key,sense_position,definition
historic|adjective,1,"Old-fashioned, untouched by modernity."
historic|adjective,3,Various grammatical tenses and moods specially used in retelling past events.
waste|noun,0,"Excess of material, useless by-products, or damaged, unsaleable products; garbage; rubbish."
waste|noun,1,Excrement or urine.
waste|noun,3,A place that has been laid waste or destroyed.
waste|noun,4,A large tract of uncultivated land.
waste|noun,5,"The part of the land of a manor (of whatever size) not used for cultivation or grazing, nowadays treated as common land."
waste|noun,6,A vast expanse of water.
waste|noun,7,A disused mine or part of one.
waste|noun,8,The action or progress of wasting; extravagant consumption or ineffectual use.
waste|noun,9,"Large abundance of something, specifically without it being used."
waste|noun,10,Gradual loss or decay.
waste|noun,11,A decaying of the body by disease; atrophy; wasting away.
waste|noun,12,"Destruction or devastation caused by war or natural disasters; see ""to lay waste""."
waste|noun,13,A cause of action which may be brought by the owner of a future interest in property against the current owner of that property to prevent the current owner from degrading the value or character of th
waste|noun,14,"Material derived by mechanical and chemical erosion from the land, carried by streams to the sea."
waste|adjective,0,Useless and contemptible.
waste|adjective,1,"Uncultivated, uninhabited."
waste|adjective,2,Barren; desert; empty.
waste|adjective,3,Rejected as being defective; eliminated as being worthless; produced in excess.
waste|adjective,4,Superfluous; needless.
waste|adjective,5,Dismal; gloomy; cheerless.
waste|adjective,6,Unfortunate; disappointing.
waste|verb,0,To devastate; to destroy.
waste|verb,1,To squander (money or resources) uselessly; to spend (time) idly; to dissipate.
waste|verb,2,To kill; to murder.
waste|verb,3,To wear away by degrees; to impair gradually; to deteriorate; to diminish by constant loss; to use up; to consume; to spend; to wear out.
waste|verb,4,"To gradually lose weight, weaken, become frail."
waste|verb,5,"To be diminished; to lose bulk, substance, strength, value etc. gradually."
waste|verb,6,"To damage, impair, or injure (an estate, etc.) voluntarily, or by allowing the buildings, fences, etc., to fall into decay."
researcher|noun,0,One who researches.
research|noun,0,"Diligent inquiry or examination to seek or revise facts, principles, theories, applications, etc. (that are currently available, or that are familiar to oneself)."
research|noun,1,A particular instance or piece of research.
research|verb,0,To search or examine with continued care; to seek diligently.
research|verb,1,To make an extensive investigation into.
research|verb,2,To search again.
research|verb,3,To receive a certain response in market research.
melon|noun,0,"Some of the plants of the family Cucurbitaceae grown for food, generally not including the cucumber."
melon|noun,1,"The large, round to ovoid fruits that have rinds and are of such plants."
melon|noun,2,"A light pinkish orange color, like that of some melon flesh."
melon|noun,3,The breasts.
melon|noun,4,"The head, the brain."
melon|noun,5,"A member of the Green Party, or similar environmental group."
melon|noun,6,"A mass of adipose tissue found in the forehead of all toothed whales, used to focus and modulate vocalizations."
melon|noun,7,Alternative form of mellon.
linen|noun,0,Thread or cloth made from flax fiber.
linen|noun,1,"Domestic textiles, such as tablecloths, bedding, towels, underclothes, etc., that are made of linen or linen-like fabrics of cotton or other fibers; linens."
underpants|noun,0,"Underwear covering the genitalia and often buttocks, usually going no higher than the navel."
don|noun,1,An employee of a university residence who lives among the student residents.
don|noun,2,"A mafia boss, especially one who is Italian or Italian-American."
don|noun,4,"Any man, bloke, dude."
don|verb,1,Alternative form of don't
papa|noun,0,"Dad, daddy, father; a familiar or old-fashioned term of address to one’s father."
papa|noun,1,A pet name for one's grandfather.
papa|noun,2,A parish priest in the Greek Orthodox Church.
papa|noun,3,Alternative letter-case form of Papa from the NATO/ICAO Phonetic Alphabet.
hagiography|noun,0,The study of saints and the documentation of their lives.
hagiography|noun,2,A biography which expresses reverence and respect for its subject.
hagiography|noun,3,"A biography which is uncritically supportive of its subject, often including embellishments or propaganda."
preference|noun,0,"The selection of one thing or person over others (with the main adposition being ""for"" in relation to the thing or person, but possibly also ""of"")"
preference|noun,1,"The option to so select, and the one selected."
preference|noun,2,The state of being preferred over others.
preference|noun,4,A preferential bias; partiality; discrimination.
preference|noun,5,"Preferans, a card game, principally played in Eastern Europe."
heater|noun,1,"A person who heats something, for example in metalworking."
heater|noun,2,A handgun.
heater|noun,4,An extended winning streak.
heater|noun,5,A medieval European shield having a rounded triangle shape like a clothes iron.
heater|noun,6,A dead heat; a race in which two or more competitors reach the finish line simultaneously.
heater|noun,7,Synonym of banger (“a powerfully energetic or exceptional song”).
thong|noun,0,"A narrow strip of material, typically leather, used to fasten, bind, or secure objects."
thong|noun,1,"An item of footwear, usually of rubber, secured by two straps which join to pass between the big toe and its neighbour."
thong|noun,2,"An item of clothing, usually an undergarment or swimwear consisting of very narrow strips designed to cover just the genitals and nothing more."
thong|noun,3,The largest section of a bullwhip constructed of many straps of braided leather.
flip-flop|noun,1,A change of places; an inversion or swap.
flip-flop|noun,2,A change of places; an inversion or swap.
flip-flop|noun,4,The sound of a regular footfall.
flip-flop|noun,6,A return trip.
flip-flop|noun,7,"A person or inhabitant of the Middle East, or a Muslim nation, particularly Afghanistan."
flip-flop|verb,0,"To alternate back and forth between directly opposite opinions, ideas, or decisions."
awe|noun,0,A feeling of fear and reverence.
awe|noun,1,A feeling of amazement.
awe|noun,2,Power to inspire awe.
awe|noun,3,A bucket (blade) attached to water wheels.
awe|verb,1,To control by inspiring dread.
gcse|noun,0,"Initialism of General Certificate of Secondary Education (“a British qualification taken by secondary school students in England, Wales and Northern Ireland”)."
peanut|noun,0,"A legume resembling a nut, the fruit of the plant Arachis hypogaea, native to South America."
peanut|noun,1,Synonym of countneck (“very small hard clam”).
peanut|noun,2,See peanuts (“very small amount”).
ad infinitum|adverb,0,Endlessly; for ever; never-endingly.
da|noun,0,Father.
da|noun,1,Yes; an affirmative response.
fo|noun,0,"Abbreviation of folio, page and book size (10""-12.5"" x 15""-20"")."
pale|adjective,0,Light in color.
pale|adjective,1,"Having a pallor (a light color, especially due to sickness, shock, fright etc.)."
pale|verb,1,To become insignificant.
pale|verb,3,"To enclose with pales, or as if with pales; to encircle or encompass; to fence off."
pale|noun,0,Paleness; pallor.
pale|noun,1,A wooden stake; a picket.
pale|noun,3,"Limits, bounds (especially before of)."
pale|noun,4,A vertical band down the middle of a shield.
pale|noun,5,A territory or defensive area within a specific boundary or under a given jurisdiction.
pale|noun,6,The jurisdiction (territorial or otherwise) of an authority.
pale|noun,7,A cheese scoop.
hoarse|adjective,0,"Having a dry, harsh tone to the voice, as a result of a sore throat, age, emotion, etc."
coarse|adjective,0,With a rough texture; not smooth.
coarse|adjective,3,Unrefined.
coarse|adjective,5,Not thin; thick.
course|noun,5,"The lowest square sail in a fully rigged mast, often named according to the mast."
course|noun,6,Menses.
course|noun,7,A row or file of objects.
course|noun,8,"One or more strings on some musical instruments (such as the guitar, lute or vihuela): if multiple, then closely spaced, tuned in unison or octaves and intended to be played together."
course|verb,0,To run or flow (especially of liquids and more particularly blood).
course|verb,1,To run through or over.
course|verb,2,To pursue by tracking or estimating the course taken by one's prey; to follow or chase after.
course|verb,3,To cause to chase after or pursue game.
course|adverb,0,Ellipsis of of course.
lite|adjective,0,Abridged or lesser; being a simpler or unpaid version of a product.
lite|adjective,1,"Light in composition, notably low in fat, calories etc. Most commonly used commercially."
lite|adjective,2,Lightweight
lite|adjective,3,Informal spelling of light.
lite|adjective,4,Lacking substance or seriousness; watered down.
guess|verb,0,To reach a partly (or totally) unconfirmed conclusion; to engage in conjecture; to speculate.
guess|verb,1,To solve by a correct conjecture; to conjecture rightly.
guess|verb,2,"To suppose, to imagine (introducing a proposition of uncertain plausibility)."
guess|verb,3,"To think, conclude, or decide (without a connotation of uncertainty). Usually in first person: ""I guess""."
guess|verb,4,To hit upon or reproduce by memory.
guess|noun,0,"A prediction about the outcome of something, typically made without factual evidence or support."
guest|noun,0,"A recipient of hospitality, especially someone staying by invitation at the house of another."
guest|noun,2,An invited visitor or performer to an institution or to a broadcast.
guest|noun,3,A user given temporary access to a system despite not having an account of their own.
guest|noun,4,Any insect that lives in the nest of another without compulsion and usually not as a parasite.
guest|noun,5,An inquiline.
juice|noun,1,A beverage made of juice.
juice|noun,2,Any liquid resembling juice.
juice|noun,3,Any liquid resembling juice.
juice|noun,4,Any liquid resembling juice.
juice|noun,5,Any liquid resembling juice.
juice|noun,6,Any source or enabler of significant positive effects.
juice|noun,7,Semen.
juice|noun,8,The vaginal lubrication that a female naturally produces when sexually aroused.
juice|noun,9,The amount charged by a bookmaker for betting services.
juice|noun,10,The profit coming from the interest on an illegal loan.
juice|noun,11,Musical agreement between instrumentalists.
grasp|verb,1,To understand.
grasp|verb,2,"To take advantage of something, to seize, to jump at a chance."
grasp|noun,0,Grip.
grasp|noun,1,Understanding.
grasp|noun,2,That which is accessible; that which is within one's reach or ability.
happen|verb,0,To occur or take place.
happen|verb,2,To do or occur by chance or unexpectedly.
happen|verb,3,To encounter by chance.
hernia|noun,0,"A disorder in which a part of the body protrudes abnormally through a tear or opening in an adjacent part, especially of the abdomen."
snowman|noun,0,"A humanoid figure made with large snowballs stacked on each other. Human traits like a face and arms may be fashioned with sticks (arms), a carrot (nose), and stones or coal (eyes, mouth)."
snowman|noun,1,"A score of eight, especially within one inning (in baseball) or on one hole (in golf, where it is also known as dogballs)."
snowman|noun,2,A playing card with the rank of eight.
snowman|noun,3,An attractive but heartless man.
achiever|noun,0,One who achieves something.
achiever|noun,1,One who tends to succeed; a winner.
aching|adjective,0,That aches; continuously painful; that causes pain.
frown|noun,0,"A wrinkling of the forehead with the eyebrows brought together, typically indicating displeasure, severity, or concentration."
frown|noun,1,"A downturn of the corners of the mouth, typically expressing sadness."
frown|verb,0,To have a frown on one's face.
frown|verb,1,To manifest displeasure or disapprobation; to look with disfavour or threateningly.
frown|verb,2,To repress or repel by expressing displeasure or disapproval; to rebuke with a look.
frown|verb,3,To communicate by frowning.
success|noun,0,The achievement of one's aim or goal.
success|noun,1,Financial profitability.
success|noun,2,"One who, or that which, achieves assumed goals."
success|noun,3,"The fact of getting or achieving wealth, respect, or fame."
success|noun,4,Something which happens as a consequence; the outcome or result.
concatenate|verb,0,"To join or link together, as though in a chain."
concatenate|verb,1,To join (text strings) together.
parkinson's disease|noun,0,"A chronic neurological disorder affecting movement, characterized by tremors, slowness of movement (bradykinesia), cogwheel or lead-pipe rigidity, and postural instability."
cant|noun,0,"An argot, the jargon of a particular class or subgroup."
cant|noun,2,A language spoken by some Irish Travellers; Shelta.
cant|noun,4,"Whining speech, such as that used by beggars."
cant|noun,5,"A blazon of a coat of arms that makes a pun upon the name (or, less often, some attribute or function) of the bearer, canting arms."
cant|noun,6,A call for bidders at a public fair; an auction.
cant|noun,7,"Side, edge, corner, niche."
cant|noun,8,"Slope, the angle at which something is set."
cant|noun,9,A corner (of a building).
cant|noun,10,An outer or external angle.
cant|noun,11,An inclination from a horizontal or vertical line; a slope or bevel; a tilt.
cant|noun,12,A movement or throw that overturns something.
cant|noun,13,"A sudden thrust, push, kick, or other impulse, producing a bias or change of direction; also, the bias or turn so given."
cant|noun,14,A segment forming a side piece in the head of a cask.
cant|noun,15,A segment of the rim of a wooden cogwheel.
cant|noun,16,A piece of wood laid upon the deck of a vessel to support the bulkheads.
cant|noun,17,An unfinished log after preliminary cutting.
cant|noun,18,"A parcel, a division."
cant|verb,0,To speak with the jargon of a class or subgroup.
cant|verb,1,To speak in set phrases.
cant|verb,2,"To talk, beg, or preach in a singsong or whining fashion, especially in a false or empty manner."
cant|verb,3,"Of a blazon, to make a pun that references the bearer of a coat of arms."
cant|verb,4,"To sell by auction, or bid at an auction."
cant|verb,5,To set (something) at an angle; to tilt.
cant|verb,6,To give a sudden turn or new direction to.
cant|verb,7,To bevel an edge or corner.
cant|verb,8,To overturn so that the contents are emptied.
cant|verb,9,To divide or parcel out.
petrol|noun,1,A motor vehicle powered by petrol (as opposed to diesel).
petrel|noun,0,"Any of various species of black, grey, or white seabirds in the order Procellariiformes."
heir|noun,0,"Someone who inherits, or is designated to inherit, the property of another."
heir|noun,2,"A successor in a role, representing continuity with the predecessor."
yaw|noun,0,"The rotation of an aircraft, ship, or missile about its vertical axis so as to cause the longitudinal axis of the aircraft, ship, or missile to deviate from the flight line or heading in its horizonta"
yaw|noun,1,The angle between the longitudinal axis of a projectile at any moment and the tangent to the trajectory in the corresponding point of flight of the projectile.
yaw|noun,2,"A vessel's motion rotating about the vertical axis, so the bow yaws from side to side; a characteristic of unsteadiness."
yaw|noun,3,The extent of yawing; the rotation angle about the vertical axis.
yaw|noun,4,A single tumor in the disease called yaws.
yaw|verb,0,To turn about the vertical axis while maintaining course.
yaw|verb,2,"To steer badly, zigzagging back and forth across the intended course of a boat; to go out of the line of course."
yaw|verb,3,"To rise in blisters, breaking in white froth, as cane juice in the clarifiers in sugar works."
yawn|verb,0,"To open the mouth widely and take a long, rather deep breath, often because one is tired or bored, and sometimes accompanied by pandiculation."
yawn|verb,1,To say while yawning.
yawn|verb,4,To be eager; to desire to swallow anything; to express desire by yawning.
yawn|noun,0,"The action of yawning; opening the mouth widely and taking a long, rather deep breath, often because one is tired or bored."
yawn|noun,1,A particularly boring event.
jaw|noun,0,"One of the bones, usually bearing teeth, which form the framework of the mouth."
jaw|noun,2,Anything resembling the jaw (sense 1) of an animal in form or action; the mouth or way of entrance.
jaw|noun,3,A notch or opening.
jaw|noun,4,"A notched or forked part, adapted for holding an object in place."
jaw|noun,5,"One of a pair of opposing parts which are movable towards or from each other, for grasping or crushing anything between them."
jaw|noun,6,"The inner end of a boom or gaff, hollowed in a half circle so as to move freely on a mast."
jaw|noun,7,"Impudent, abusive, or worthless talk."
jaw|noun,8,An axle guard.
jaw|noun,9,The curved part of the cushion marking the entry to the pocket.
jaw|noun,10,"A wave, a billow, a breaker."
jaw|noun,11,A dash or spurt of water; any large quantity of water or other liquid.
jaw|verb,0,To assail or abuse by scolding.
jaw|verb,1,To scold; to clamor.
jaw|verb,2,To talk; to converse.
jaw|verb,3,(of a ball) To stick in the jaws of a pocket.
jaw|verb,4,To pour or throw out.
jaw|verb,5,To splash; to surge.
paw|noun,1,A hand.
paw|noun,2,Alternative form of pa (“father”).
paw|verb,3,To flatter.
pause|verb,0,"To take a temporary rest, take a break for a short period after an effort."
pause|verb,3,To hesitate; to hold back; to delay.
pause|verb,4,"To halt the play or playback of, temporarily, so that it can be resumed from the same point."
pause|verb,5,To consider; to reflect.
pause|noun,0,A temporary stop or rest; an intermission of action; interruption; suspension; cessation.
pause|noun,2,Hesitation; suspense; doubt.
pause|noun,3,"In writing and printing, a mark indicating the place and nature of an arrest of voice in reading; a punctuation mark."
pause|noun,4,A break or paragraph in writing.
pause|noun,5,A sign indicating continuance of a note or rest.
pause|noun,6,Alternative letter-case form of Pause (“a button that pauses or resumes something”).
gauze|noun,2,A thin woven metal or plastic mesh.
gauze|noun,3,Ellipsis of wire gauze
gauze|noun,4,Mist or haze
gaunt|adjective,0,"Angular, bony, and lean."
gaunt|adjective,2,"Of a place or thing: bleak, desolate."
gaunt|adjective,3,"Greedy; also, hungry, ravenous."
gaunt|adjective,4,"With a positive or neutral connotation: not overweight; lean, slender, slim."
gaunt|adjective,5,Of a sound: suggesting bleakness and desolation.
haunt|verb,0,To inhabit or to visit frequently (most often used in reference to ghosts).
haunt|verb,1,"To make uneasy, restless."
haunt|verb,3,"To live habitually; to stay, to remain."
haunt|verb,4,To accustom; habituate; make accustomed to.
haunt|verb,5,To practise; to devote oneself to.
haunt|verb,6,To persist in staying or visiting.
haunt|noun,0,A place at which one is regularly found; a habitation or hangout.
haunt|noun,1,A ghost.
haunt|noun,2,A lair or feeding place of animals in the wild.
main|adjective,0,"Of chief or leading importance; prime, principal."
main|adjective,2,"Full, sheer, undivided."
main|adjective,3,Big; angry.
main|adjective,4,Belonging to or connected with the principal mast in a vessel.
main|noun,0,"That which is chief or principal; the chief or main portion; the bulk, the greater part, gross."
main|noun,1,"That which is chief or principal; the chief or main portion; the bulk, the greater part, gross."
main|noun,3,Ellipsis of main course (“the principal dish of a meal”).
main|noun,4,The high seas.
main|noun,5,The mainland.
main|noun,6,Ellipsis of mainsail.
main|noun,7,"Force, power, strength, violent effort."
main|noun,8,A hand or match in a game of dice.
main|noun,9,"The largest throw in a match at dice; in the game of hazard, a number from one to nine called out by a person before the dice are thrown."
main|noun,10,A stake played for at dice.
main|noun,11,"A sporting contest or match, especially a cockfighting match."
main|noun,12,A banker's shovel for coins.
main|noun,13,A basket for gathering grapes.
mane|noun,0,"Longer hair growth on back of neck of an animal, especially a horse or lion."
mane|noun,2,Part of a naval sword between the tang button and the quillon.
mane|noun,3,Eye dialect spelling of man.
stalk|noun,0,The stem or main axis of a plant.
stalk|noun,1,"The petiole, pedicel, or peduncle of a plant."
stalk|noun,2,"Something resembling the stalk of a plant, such as the stem of a quill."
stalk|noun,3,"An ornament in the Corinthian capital resembling the stalk of a plant, from which the volutes and helices spring."
stalk|noun,4,One of the two upright pieces of a ladder.
stalk|noun,5,"A stem or peduncle, as in certain barnacles and crinoids."
stalk|noun,6,The narrow basal portion of the abdomen of a hymenopterous insect.
stalk|noun,7,The peduncle of the eyes of decapod crustaceans.
stalk|noun,8,An iron bar with projections inserted in a core to strengthen it; a core arbor.
stalk|noun,9,"Informally, a construction which generalizes that of the notion of the ring of germs of functions near a point to the context of arbitrary sheaves. Formally, given a sheaf F on a space X, and a point "
stalk|noun,10,The penis.
stalk|noun,11,A particular episode of trying to follow or contact someone.
stalk|noun,12,The hunting of a wild animal by stealthy approach.
stalk|noun,13,A haughty style of walking.
stalk|verb,0,To approach slowly and quietly in order not to be discovered when getting closer.
stalk|verb,4,"Of a person's social media activity: to look through thoroughly or obsessively; to keep tabs on, generally avoiding contact."
acholia|noun,0,Deficiency or absence of bile.
unabridged|noun,0,"An unabridged publication, especially a reference work."
unabridged|noun,1,"An unabridged publication, especially a reference work."
purge|verb,1,To remove by cleansing; to wash away.
purge|verb,4,"To cause someone to purge; to operate (on somebody) using a cathartic or emetic, or in a similar manner."
purge|verb,5,"To forcibly remove, for example, from political activity."
purge|verb,6,To forcibly remove people by an organization.
purge|verb,9,"To become pure, as by clarification."
purge|verb,10,"To have or produce frequent evacuations from the intestines, as by means of a cathartic."
purge|verb,11,"To trim, dress, or prune."
purge|verb,12,"Of topical skincare: to force underlying acne to rise to the surface in response to ingredients that increase cell turnover, causing a temporary increase in blemishes."
purge|verb,13,Of skin: to undergo the process of purging.
purge|noun,0,An act or instance of purging.
purge|noun,1,An evacuation of the bowels or the stomach; a defecation or vomiting.
purge|noun,2,"Something which or someone who purges; especially, a medicine that evacuates the intestines; a cathartic."
purge|noun,3,"A forcible removal of people, for example, from political activity."
purge|noun,5,"A red or reddish liquid that seeps out from raw muscular meat consisting mostly of water and protein; ""meat juice""."
purge|noun,6,"The temporarily worsening of acne due to the introduction of skincare products that increase cell turnover, bringing underlying blemishes to the surface more quickly."
purge|noun,7,"A period of time in which normal rules supposedly do not apply; especially, a time for violence and gang war."
service|noun,0,An act of being of assistance to someone.
service|noun,1,The state of being subordinate to or employed by an individual or group.
service|noun,2,Work as a member of the military.
service|noun,3,The military.
service|noun,4,The practice of providing assistance as economic activity.
service|noun,5,"Synonym of utility (“commodity provided on a continuous basis by a physical infrastructure network, such as electricity, water supply or sewerage”)."
service|noun,6,"A department in a company, organization, or institution."
service|noun,7,A function that is provided by one program or machine for another.
service|noun,8,A set of dishes or utensils.
service|noun,9,"The act of initially starting, or serving, the ball in play in tennis, volleyball, and other games."
service|noun,10,A religious rite or ritual.
service|noun,11,"The serving, or delivery, of a summons or writ."
service|noun,12,"A taxi shared among unrelated passengers, each of whom pays part of the fare; often, it has a fixed route between cities."
service|noun,13,A musical composition for use in churches.
service|noun,14,Profession of respect; acknowledgment of duty owed.
service|noun,16,Access to resources such as hotel rooms and Web-based videos without transfer of the resources' ownership.
service|noun,18,The sorb; the fruit of this tree.
service|verb,0,To serve.
service|verb,1,To make a repayment or pay interest (on a debt).
service|verb,2,To inseminate through sexual intercourse.
service|verb,3,To perform a sexual act upon.
service|verb,4,To attack.
cruise|noun,1,Portion of aircraft travel at a constant airspeed and altitude between ascent and descent phases.
cruise|noun,2,A period spent in the Marine Corps.
cruise|noun,3,A car enthusiasts' event where they drive their vehicles in a group.
cruise|noun,4,A period of reducing the dosage of PEDs instead of cycling them off as opposed to a full-dosed cycle (blast).
cruise|noun,5,A small cup; cruse.
cruise|verb,2,"To move about an area leisurely in the hope of discovering something, or looking for custom."
cruise|verb,3,To inspect (forest land) for the purpose of estimating the quantity of lumber it will yield.
cruise|verb,6,"To walk while holding on to an object (stage in development of ambulation, typically occurring at 10 months)."
cruise|verb,7,To win easily and convincingly.
cruise|verb,8,To take part in a cruise (car enthusiasts' event where they drive their vehicles in a group).
cruise|verb,9,To have a period of reducing the dosage of PEDs instead of cycling them off as opposed to going through a full-dosed cycle (blast).
reliable|adjective,1,"Such that either a sent packet will reach its destination, even if it requires retransmission, or the sender will be told that it didn't."
cruise control|noun,1,A state of being where tasks are completed easily and routinely.
trust|noun,1,Dependence upon something in the future; hope.
trust|noun,2,Confidence in the future payment for goods or services supplied; credit.
trust|noun,3,That which is committed or entrusted; something received in confidence; a charge.
trust|noun,4,That upon which confidence is reposed; ground of reliance; hope.
trust|noun,6,The condition or obligation of one to whom anything is confided; responsible charge or office.
trust|noun,7,The confidence vested in a person who has legal ownership of a property to manage for the benefit of another.
trust|noun,9,"A group of businessmen or traders organised for mutual benefit to produce and distribute specific commodities or services, and managed by a central body of trustees."
trust|noun,10,Affirmation of the access rights of a user of a computer system.
trust|verb,2,To give credence to; to believe; to credit.
trust|verb,3,To hope confidently; to believe (usually with a phrase or infinitive clause as the object)
trust|verb,4,to show confidence in a person by entrusting them with something.
trust|verb,5,"To commit, as to one's care; to entrust."
trust|verb,6,"To give credit to; to sell to upon credit, or in confidence of future payment."
trust|verb,7,"To rely on (something), as though having trust (on it)."
trust|verb,8,To risk; to venture confidently.
trust|verb,10,To sell or deliver anything in reliance upon a promise of payment; to give credit.
gauntlet|noun,0,"Protective armor for the hands, formerly thrown down as a challenge to combat."
gauntlet|noun,2,A rope on which hammocks or clothes are hung for drying.
gauntlet|noun,3,An eruption of pellagra on the hands.
gauntlet|noun,4,Two parallel rows of attackers who strike at a criminal as punishment.
gauntlet|noun,5,A simultaneous attack from two or more sides.
gauntlet|noun,6,"Any challenging, difficult, or painful ordeal, often one performed for atonement or punishment."
gauntlet|noun,7,"A fight against swarms of relatively minor enemies in the form of multiple waves, often but not always preceding a boss."
gauntlet|noun,8,"Overlapping parallel rail tracks; either to allowing passage through a narrow opening in each direction without switching, or to allow vehicles of a larger gauge to pass through a station without hitt"
jackass|noun,2,An inappropriately rude or obnoxious person.
jackass|noun,3,A kind of bootleg liquor.
jackass|noun,4,The laughing kookaburra.
jackass|noun,5,A jack and an ace as a starting hand in Texas hold 'em.
jenny|noun,0,A device for spinning thread from fiber onto multiple spindles (also called spinning jenny).
jenny|noun,3,A catmill.
jenny|noun,4,"In billiards and similar games, a powerful follow shot with plenty of topspin."
simian|adjective,0,Of or pertaining to apes and monkeys.
simian|adjective,1,Bearing resemblance to an ape or monkey; apelike or monkeylike.
shrewdness|noun,0,The quality of being shrewd.
shrewdness|noun,1,A group of apes.
immature|adjective,0,"Occurring before the proper time; untimely, premature (especially of death)."
immature|adjective,2,Childish in behavior; juvenile.
ursine|adjective,1,"Of, pertaining to, or characteristic of the bear subfamily Ursinae."
ursine|adjective,2,Covered in stiff bristles.
pentagon|noun,1,A fort with five bastions.
glad|adjective,0,Pleased; happy; gratified.
glad|noun,0,A gladiolus (plant).
wort|noun,0,Now chiefly as the second element in the names of plants: a plant used for food or medicine.
wort|noun,1,"Chiefly in the plural: a plant of the genus Brassica used as a vegetable; a brassica; especially, a cabbage (Brassica oleracea)."
wort|noun,2,A non-vascular plant growing on land from the division Anthocerotophyta (the hornworts) or Marchantiophyta (liverworts); an anthocerotophyte or marchantiophyte.
wort|noun,3,"Also worts: a liquid extracted from mash (ground malt or some other grain soaked in hot water), which is then fermented to make beer, or fermented and distilled to make a malt liquor such as whisky."
pineapple|noun,0,"A tropical plant, Ananas comosus, native to South America, having thirty or more long, spined and pointed leaves surrounding a thick stem."
pineapple|noun,1,"The ovoid fruit of the pineapple plant, which has very sweet white or yellow flesh, a tough, spiky shell and a tough, fibrous core."
pineapple|noun,2,The flesh of a pineapple fruit used as a food item.
pineapple|noun,3,An Australian fifty dollar note.
pineapple|noun,4,"A web burrfish (Chilomycterus antillarum, syn. Chilomycterus geometricus)"
pineapple|noun,5,"A light yellow colour, like that of pineapple flesh (also called pineapple yellow)."
pineapple|noun,6,A pinecone; the cone of the fir.
pineapple|noun,7,A hand grenade. (From the similarity to the shape of a pineapple fruit.)
pineapple|noun,8,"A hairstyle consisting of a ponytail worn on top of the head, imitating the leaves of a pineapple."
yam|noun,0,"Any climbing vine of the genus Dioscorea in the Eastern and Western hemispheres, usually cultivated."
yam|noun,1,"The edible, starchy, tuberous root of that plant, a tropical staple food."
yam|noun,2,A sweet potato; a tuber from the species Ipomoea batatas.
yam|noun,4,An oca; a tuber from the species Oxalis tuberosa.
yam|noun,5,Taro.
yam|noun,6,"An orange-brown colour, like the flesh of the yam."
yam|noun,7,Home.
maize|noun,0,Corn; a type of grain of the species Zea mays.
tobacco|noun,0,Any plant of the genus Nicotiana.
tobacco|noun,1,"Leaves of Nicotiana tabacum and some other species cultivated and harvested to make cigarettes, cigars, snuff, for smoking in pipes or for chewing."
bbs|noun,0,Initialism of bulletin board system or bulletin board service.
bbs|noun,1,Abbreviation of Bachelor of Business Studies.
bbs|noun,2,Initialism of BIOS boot sequence.
bbs|noun,3,Initialism of BIOS boot specification.
bbs|noun,4,Initialism of Bardet-Biedl syndrome.
bbs|noun,5,Initialism of baby brine shrimp.
bbs|noun,6,Initialism of Bogart-Bacall syndrome
caucus|noun,0,"A usually preliminary meeting of party members to nominate candidates for public office or delegates to be sent to a nominating convention, or to confer regarding policy."
caucus|noun,1,A grouping of all the members of a legislature from the same party.
caucus|noun,2,A political interest group by members of a legislative body.
caucus|verb,0,To meet and participate in a caucus.
caucus|verb,1,To confer.
caucus|verb,2,To bring into or treat in a caucus.
porcine|adjective,0,"Of, pertaining to, or being a pig."
porcine|adjective,1,Similar to a pig.
porcine|adjective,2,Overweight to the extent of resembling a pig; severely obese.
hawk|noun,0,"A diurnal predatory bird of the family Accipitridae, smaller than an eagle."
hawk|noun,1,"Any diurnal predatory terrestrial bird of similar size and appearance to the accipitrid hawks, such as a falcon."
hawk|noun,2,"Any of various species of dragonfly of the genera Apocordulia and Austrocordulia, endemic to Australia."
hawk|noun,4,"An uncooperative or purely selfish participant in an exchange or game, especially when untrusting, acquisitive or treacherous. Refers specifically to the prisoner's dilemma, a.k.a. the Hawk-Dove game."
hawk|noun,5,"Cold, sharp or biting wind."
hawk|noun,6,"A plasterer's tool, made of a flat surface with a handle below, used to hold an amount of plaster prior to application to the wall or ceiling being worked on: a mortarboard."
hawk|noun,7,A noisy effort to force up phlegm from the throat.
hawk|verb,1,To make an attack while on the wing; to soar and strike like a hawk.
ado|noun,0,Initialism of ActiveX Data Objects.
ado|noun,1,"Trouble; troublesome business; fuss, commotion."
roman|adjective,0,"Upright, as opposed to italic."
roman|adjective,1,Of or related to the Latin alphabet or roman numerals.
roman|noun,0,"One of the main three types used for the Latin alphabet (the others being italics and blackletter), in which the ascenders are mostly straight."
roman|noun,1,Ellipsis of roman numeral.
roman|noun,2,A novel.
achromatic|adjective,0,Free from color; transmitting light without color-related distortion.
achromatic|adjective,1,"Containing components such as achromatic lenses and prisms, designed to prevent color-related distortion."
achromatic|adjective,2,Uncolored; not absorbing color from a fluid.
achromaticity|noun,0,The state or quality of being achromatic.
achromatin|noun,0,Tissue that is not stained by fluid dyes.
achromatize|verb,0,To deprive of colour; to make achromatic.
pope|noun,8,Any bishop of the early Christian church.
pope|noun,9,"The ruffe, a small Eurasian freshwater fish (Gymnocephalus cernua); others of its genus."
