entry_key,sense_position,definition,lemma
vector|verb,0,To set (particularly an aircraft) on a course toward a selected point.,vector
vector|verb,1,"To redirect to a vector, or code entry point.",vector
scalar|adjective,1,Consisting of a single value (e.g. integer or string) rather than multiple values (e.g. array).,scalar
scalar|adjective,3,Of or pertaining to a musical scale.,scalar
scalar|adjective,4,Relating to particles with a spin (quantum angular momentum) of 0 (known as spin 0).,scalar
scalar|adjective,5,Pertaining to the dimension on which something is measured.,scalar
operator|noun,0,"A person or organisation that operates a device, system, service, etc.",operator
operator|noun,2,A member of a military special operations unit.,operator
operator|noun,4,The game of Chinese whispers.,operator
operator|noun,5,"A person who is adept at making deals or getting results, especially one who uses questionable methods.",operator
operator|noun,6,A function or other mapping that carries values defined on a domain into another value or set of values in a defined range.,operator
operator|noun,7,The administrator of a channel or network on IRC.,operator
operator|noun,8,A symbol that represents a construct in a programming language and differs from a normal function in its syntax.,operator
operator|noun,9,A kind of expression that enters into an a-bar movement dependency and is said to bind a variable.,operator
operator|noun,10,A bus driver.,operator
operator|noun,11,The company that operates a mine; often the same one that owns the mine.,operator
operator|noun,12,A thief or charlatan.,operator
operator|noun,13,A major criminal.,operator
operator|noun,14,Someone who is successful at pursuing women; a player.,operator
polynomial|noun,1,A taxonomic designation (such as of a subspecies) consisting of more than two terms.,polynomial
polynomial|noun,2,A type of term consisting of multiple parts.,polynomial
polynomial|adjective,1,Of a polynomial name or entity.,polynomial
cross product|noun,0,A vector product.,cross product
dot product|noun,0,A scalar product.,dot product
abu dhabi|noun,1,The capital city of the United Arab Emirates; the capital of Abu Dhabi emirate.,Abu Dhabi
abu dhabi|noun,2,"An emirate of the United Arab Emirates, on the southern Persian Gulf.",Abu Dhabi
accra|noun,1,The Ghanaian government.,Accra
addis ababa|noun,1,The Ethiopian government.,Addis Ababa
algiers|noun,1,The Algerian government.,Algiers
algiers|noun,2,A province of Algeria.,Algiers
algiers|noun,3,"A historical autonomous province and vassal state of the Ottoman Empire, located in what is now the country of Algeria, also called the Regency of Algiers.",Algiers
algiers|noun,4,"A neighborhood of New Orleans, Louisiana, United States.",Algiers
baghdad|noun,1,The capital city of Iraq.,Baghdad
baghdad|noun,2,A governorate of Iraq.,Baghdad
bali|noun,1,"An island of Indonesia, just east of Java.",Bali
bali|noun,3,An island of Papua New Guinea.,Bali
bali|noun,4,The Uneapa language spoken on that island.,Bali
bali|noun,5,An Arab tribe of Saudi Arabia and Jordan.,Bali
bali|noun,6,Obsolete form of Pali.,Bali
bangkok|noun,1,The government of Thailand.,Bangkok
barcelona|noun,1,"A province of Catalonia, Spain.",Barcelona
barcelona|noun,2,"A municipality of Rio Grande do Norte, Brazil.",Barcelona
barcelona|noun,3,"A hamlet in Pelynt parish, Cornwall, England.",Barcelona
barcelona|noun,4,Places in the Philippines:,Barcelona
barcelona|noun,5,"An unincorporated community in Crawford County, Arkansas, United States.",Barcelona
barcelona|noun,6,"The capital city of the state of Anzoátegui, Venezuela.",Barcelona
basel|noun,1,A former canton in northwestern Switzerland.,Basel
belfast|noun,1,A place named for either the city in Northern Ireland or another place also named as such.,Belfast
berlin|noun,1,The German government.,Berlin
berlin|noun,2,A state of Germany containing the capital city.,Berlin
berlin|noun,3,A surname from German.,Berlin
berlin|noun,4,A female given name from German.,Berlin
berlin|noun,5,"A civil parish of the municipality of Seedorf, Segeberg district, Schleswig-Holstein, Germany.",Berlin
berlin|noun,6,"The former name of Kitchener, a city in the Regional Municipality of Waterloo, Ontario, Canada.",Berlin
berlin|noun,7,"A village in Chelyabinsk Oblast, Russia.",Berlin
berlin|noun,8,"A small town in the Eastern Cape province, South Africa.",Berlin
berlin|noun,9,A number of places in the United States:,Berlin
berlin|noun,10,Ellipsis of Berlin Township.,Berlin
berlin|noun,11,Short for Berlin worsted,Berlin
cairo|noun,1,"A governorate of Egypt, containing the capital city.",Cairo
cairo|noun,2,The Egyptian government.,Cairo
cairo|noun,3,Several places in the United States:,Cairo
cairo|noun,4,"A community in the township of Dawn-Euphemia, Ontario, Canada.",Cairo
caracas|noun,1,The Venezuelan government.,Caracas
cologne|noun,1,"A city and town in Minnesota, United States.",Cologne
copenhagen|noun,1,The capital city of Denmark.,Copenhagen
copenhagen|noun,2,"An unincorporated community in Caldwell Parish, Louisiana, United States.",Copenhagen
copenhagen|noun,3,"A village in the town of Denmark, Lewis County, New York, United States.",Copenhagen
copenhagen|noun,4,"A community in Malahide township, Elgin County, Ontario, Canada.",Copenhagen
copenhagen|noun,5,A children's game in which one player is enclosed by a circle of others holding a rope.,Copenhagen
copenhagen|noun,6,A sweetened hot drink of spirit and beaten eggs.,Copenhagen
crete|noun,1,"One of the thirteen regions (peripheries) of Greece, consisting of Chania, Iraklion, Lasithi and Rethymno.",Crete
crete|noun,2,A Cretan.,Crete
dublin|noun,1,"A traditional county of Ireland, now divided into the City of Dublin and three counties; Dún Laoghaire-Rathdown, Fingal and South Dublin.",Dublin
dublin|noun,2,The government of the Republic of Ireland.,Dublin
dublin|noun,3,A small town in South Australia.,Dublin
dublin|noun,4,"A village in the Gomel Region, Belarus.",Dublin
dublin|noun,5,"A community in the municipality of West Perth, Perth County, Ontario, Canada.",Dublin
dublin|noun,6,A number of places in the United States:,Dublin
edinburgh|noun,1,"A council area of Scotland including the city, one of 32 created in 1996.",Edinburgh
edinburgh|noun,2,"A town in Bartholomew County, Johnson County and Shelby County, Indiana, United States.",Edinburgh
edinburgh|noun,3,"A ghost town in Scioto Township, Delaware County, Ohio, United States.",Edinburgh
edinburgh|noun,4,"A town in Mpumalanga province, South Africa.",Edinburgh
edinburgh|noun,5,"An outer northern suburb of Adelaide in the City of Salisbury, South Australia.",Edinburgh
edinburgh|noun,6,Short for Edinburgh of the Seven Seas.,Edinburgh
edinburgh|noun,7,A royal dukedom.,Edinburgh
florence|noun,0,"A city and comune, the capital of the Metropolitan City of Florence and the region of Tuscany, Italy.",Florence
florence|noun,1,"A metropolitan city of Tuscany, established in 2015; in full, the Metropolitan City of Florence.",Florence
florence|noun,2,A former province of Tuscany.,Florence
florence|noun,3,A female given name from Latin.,Florence
florence|noun,4,"A community in Cape Breton Regional Municipality, Nova Scotia, Canada.",Florence
florence|noun,5,"A suburb of the city of Stoke-on-Trent, Staffordshire, England (OS grid ref SJ9142).",Florence
florence|noun,6,A number of places in the United States:,Florence
florence|noun,8,"An ancient gold coin of the time of Edward III, coined by Florentines and worth six shillings sterling.",Florence
florence|noun,9,A kind of silk fabric; florentine.,Florence
florence|noun,10,A male given name from Latin.,Florence
florida|noun,1,"The peninsula which makes up most of the state of Florida, United States.",Florida
florida|noun,2,Ellipsis of University of Florida.,Florida
florida|noun,3,Several places in South and Central America:,Florida
florida|noun,4,Several places in the Caribbean:,Florida
florida|noun,5,Several places in the United States:,Florida
florida|noun,6,"A suburb of Johannesburg, Gauteng province, South Africa, perhaps named for the state.",Florida
florida|noun,7,"An unincorporated community in Ontario, Canada.",Florida
florida|noun,8,Several places in the Philippines:,Florida
florida|noun,9,A surname.,Florida
french guyana|noun,0,Alternative spelling of French Guiana.,French Guyana
plastic|noun,1,Credit or debit cards used in place of cash to buy goods and services.,plastic
plastic|noun,2,Insincerity; fakeness.,plastic
plastic|noun,3,"A person who is fake or arrogant, or believes that they are better than the rest of the population; a narcissistic, affected person.",plastic
plastic|noun,4,An instance of plastic surgery.,plastic
plastic|noun,5,"A sculptor, moulder.",plastic
plastic|noun,6,Any solid but malleable substance.,plastic
plastic|noun,7,Synonym of Plastic Paddy.,plastic
plastic|adjective,1,Producing tissue.,plastic
plastic|adjective,2,"Creative, formative.",plastic
plastic|adjective,3,Capable of adapting to varying conditions; characterized by environmental adaptability.,plastic
plastic|adjective,4,"Of or pertaining to the inelastic, non-brittle, deformation of a material.",plastic
plastic|adjective,6,Inferior or not the real thing.,plastic
plastic|adjective,7,"Fake, insincere, especially in a shallow and conformist way pretending to smoothness and glossy flawlessness.",plastic
plastic|adjective,8,"Escaped from captivity, rather than wild.",plastic
plastic|adjective,9,"Introduced, rather than native or naturally vagrant.",plastic
insolent|noun,0,A person who is insolent.,insolent
legerdemain|noun,1,A show of skill or deceitful ability.,legerdemain
onomatopoeia|noun,1,"A word that sounds like what it represents, such as gurgle, stutter, or hiss.",onomatopoeia
onomatopoeia|noun,2,The use of language whose sound imitates that which it names.,onomatopoeia
railroad|noun,0,A permanent track consisting of fixed metal rails to drive trains or similar motorized vehicles on.,railroad
railroad|noun,1,"The transportation system comprising such tracks and vehicles fitted to travel on the rails, usually with several vehicles connected together in a train.",railroad
railroad|noun,2,"A single, privately or publicly owned property comprising one or more such tracks and usually associated assets",railroad
railroad|noun,3,A procedure conducted in haste without due consideration.,railroad
railroad|verb,0,To transport via railroad.,railroad
railroad|verb,1,To operate a railroad.,railroad
railroad|verb,2,To work for a railroad.,railroad
railroad|verb,3,To travel by railroad.,railroad
railroad|verb,4,To engage in a hobby pertaining to railroads.,railroad
railroad|verb,5,"To manipulate and hasten a procedure, as of formal approval of a law or resolution.",railroad
railroad|verb,6,To convict of a crime by circumventing due process.,railroad
railroad|verb,7,To procedurally bully someone into an unfair agreement.,railroad
railroad|verb,8,To force players to follow the dungeon master's planned plot rather than improvise an alternative story.,railroad
railroad|verb,9,To run fabric horizontally instead of the usual vertically.,railroad
gear|noun,0,"Equipment or paraphernalia, especially that used for an athletic endeavor.",gear
gear|noun,1,Clothing; garments.,gear
gear|noun,2,Goods; property; household items.,gear
gear|noun,3,"A wheel, wheel segment, or bar with grooves (teeth) engraved on the outer circumference, such that two such devices can interlock and convey motion from one to the other.",gear
gear|noun,4,"A particular combination or choice of interlocking gears, such that a particular gear ratio is achieved; often selected via a shifter.",gear
gear|noun,5,Ellipsis of landing gear.,gear
gear|noun,6,"Recreational drugs, including steroids.",gear
gear|noun,7,Stuff.,gear
gear|noun,8,Business matters; affairs; concern.,gear
gear|noun,9,Anything worthless; nonsense; rubbish.,gear
gear|verb,0,To provide with gearing; to fit with gears in order to achieve a desired gear ratio.,gear
gear|verb,1,"To be in gear, come into gear.",gear
gear|verb,2,To dress; to put gear on; to harness.,gear
gear|verb,3,To design or devise (something) so as to be suitable (for a particular type of person or a particular purpose).,gear
gear|verb,4,To borrow money in order to invest it in assets.,gear
gear|adjective,0,great or fantastic,gear
bar|noun,0,"A solid, more or less rigid object of metal or wood with a uniform cross-section smaller than its length.",bar
bar|noun,1,"A solid metal object with uniform (round, square, hexagonal, octagonal or rectangular) cross-section; in the US its smallest dimension is 1⁄4 inch or greater, a piece of thinner material being called a strip.",bar
bar|noun,2,A cuboid piece of any solid commodity.,bar
bar|noun,3,"A broad shaft, band, or stripe.",bar
bar|noun,4,"A long, narrow drawn or printed rectangle, cuboid or cylinder, especially as used in a bar code or a bar chart.",bar
bar|noun,5,"Any of various lines used as punctuation or diacritics, such as the pipe ⟨|⟩, fraction bar (as in 12), and strikethrough (as in Ⱥ), formerly (obsolete) including oblique marks such as the slash.",bar
bar|noun,6,"The sign indicating that the characteristic of a logarithm is negative, conventionally placed above the digit(s) to show that it applies to the characteristic only and not to the mantissa.",bar
bar|noun,7,A similar sign indicating that the charge on a particle is the negative of its usual value (and that consequently the particle is in fact an antiparticle).,bar
bar|noun,8,"A business selling alcoholic drinks for consumption on the premises, or the premises themselves; a public house.",bar
bar|noun,11,Premises or a counter serving any type of beverage.,bar
bar|noun,12,An informal establishment selling food to be consumed on the premises.,bar
bar|noun,13,An establishment offering cosmetic services.,bar
bar|noun,14,An official order or pronouncement that prohibits some activity.,bar
bar|noun,15,"Anything that obstructs, hinders, or prevents; an obstruction; a barrier.",bar
bar|noun,16,A dividing line (physical or notional) in the chamber of a legislature beyond which only members and officials may pass.,bar
bar|noun,18,"The bar exam, the legal licensing exam.",bar
bar|noun,19,"Collectively, lawyers or the legal profession; specifically applied to barristers in some countries, but including all lawyers in others.",bar
bar|noun,20,"One of an array of bar-shaped symbols that display the level of something, such as wireless signal strength or battery life remaining.",bar
bar|noun,21,"A vertical line across a musical staff dividing written music into sections, typically of equal durational value.",bar
bar|noun,22,One of those musical sections.,bar
bar|noun,23,One of those musical sections.,bar
bar|noun,24,A horizontal pole that must be crossed in the high jump and pole vault.,bar
bar|noun,25,Any level of achievement regarded as a challenge to be overcome; a standard or expectation.,bar
bar|noun,26,The crossbar.,bar
bar|noun,27,"The central divider between the inner and outer table of a backgammon board, where stones are placed if they are hit.",bar
bar|noun,28,"An addition to a military medal, on account of a subsequent act.",bar
bar|noun,29,A ridge or succession of ridges of sand or other substance; especially,bar
bar|noun,30,One of the ordinaries in heraldry; a diminutive of a fess.,bar
bar|noun,31,"A city gate, in some British place names.",bar
bar|noun,32,A drilling or tamping rod.,bar
bar|noun,33,A vein or dike crossing a lode.,bar
bar|noun,34,A gatehouse of a castle or fortified town.,bar
bar|noun,35,"The part of the crust of a horse's hoof which is bent inwards towards the frog at the heel on each side, and extends into the centre of the sole.",bar
bar|noun,36,"The space between the tusks and grinders in the upper jaw of a horse, in which the bit is placed.",bar
bar|noun,37,"A measure of drugs, typically one ounce.",bar
bar|noun,38,"A small, tablet-shaped dose of Xanax, typically containing two milligrams and able to be split into quarters.",bar
bar|noun,40,"A metasyntactic variable representing an unspecified entity, often the second in a series, following foo.",bar
bar|noun,41,A bear.,bar
bar|verb,0,To obstruct the passage of (someone or something).,bar
bar|verb,1,To prohibit.,bar
bar|verb,2,To lock or bolt with a bar.,bar
bar|verb,3,"To imprint or paint with bars, to stripe.",bar
bar|preposition,0,"Except, other than, besides.",bar
bar|adverb,0,Denotes the minimum odds offered on other horses not mentioned by name.,bar
sail|noun,1,"The concept of a sail or sails, as if a substance.",sail
sail|noun,2,"The power harnessed by a sail or sails, or the use of this power for travel or transport.",sail
sail|noun,3,"A trip in a boat, especially a sailboat.",sail
sail|noun,4,A sailing vessel; a vessel of any kind; a craft.,sail
sail|noun,5,The conning tower of a submarine.,sail
sail|noun,9,A sailfish.,sail
sail|noun,10,"an outward projection of the spine, occurring in certain dinosaurs and synapsids",sail
sail|noun,11,"Anything resembling a sail, such as a wing.",sail
sail|verb,0,"To be impelled or driven forward by the action of wind upon sails, as a ship on water; to be impelled on a body of water by steam or other power.",sail
sail|verb,1,"To move through or on the water; to swim, as a fish or a waterfowl.",sail
sail|verb,3,To set sail; to begin a voyage.,sail
sail|verb,4,To move briskly and gracefully through the air.,sail
sail|verb,5,To move briskly but sedately.,sail
sail|verb,6,To deal out (cards) from a distance by impelling them across a surface.,sail
hallowed|adjective,0,"Consecrated or sanctified; sacred, holy.",hallowed
hallowed|verb,0,simple past and past participle of hallow,hallowed
obtuse|adjective,1,"Blunt; not sharp, pointed, or acute in form.",obtuse
obtuse|adjective,2,Intellectually dull or dim-witted.,obtuse
obtuse|adjective,3,"Of sound, etc.: deadened, muffled, muted.",obtuse
obtuse|adjective,4,Indirect or circuitous.,obtuse
obtuse|verb,0,To dull or reduce an emotion or a physical state.,obtuse
acute|adjective,0,"Brief, quick, short.",acute
acute|adjective,1,High or shrill.,acute
acute|adjective,3,Urgent.,acute
acute|adjective,4,With the sides meeting directly to form an acute angle (at an apex or base).,acute
acute|adjective,6,Having all three interior angles measuring less than 90 degrees.,acute
acute|adjective,7,Of an accent or tone: generally higher than others.,acute
acute|adjective,8,"Sharp, produced in the front of the mouth. (See Grave and acute on Wikipedia.Wikipedia )",acute
acute|adjective,9,"Of an abnormal condition of recent or sudden onset, in contrast to delayed onset; this sense does not imply severity, unlike the common usage.",acute
acute|adjective,10,"Of a short-lived condition, in contrast to a chronic condition; this sense also does not imply severity.",acute
acute|noun,0,"A person who has the acute form of a disorder, such as schizophrenia.",acute
acute|noun,2,An acute accent ( ́).,acute
acute|verb,0,To give an acute sound to.,acute
acute|verb,1,"To make acute; to sharpen, to whet.",acute
pyramid|noun,1,"A construction in the shape of a pyramid, usually with a square or rectangular base.",pyramid
pyramid|noun,3,Any structure or diagram with many members at the bottom and progressively fewer towards the top.,pyramid
pyramid|noun,4,"A medullary pyramid, the medial-most bumps on the ventral side of the medulla oblongata",pyramid
pyramid|noun,5,The game of pool in which the balls are placed in the form of a triangle at spot.,pyramid
pyramid|noun,6,A pyramid scheme.,pyramid
pyramid|noun,7,Alternative letter-case form of Pyramid. (a solitaire card game),pyramid
pyramid|noun,8,The triangular layout of cards in the game of Pyramid.,pyramid
pyramid|noun,9,An approximately triangular headline consisting of several centered lines of text of increasing length.,pyramid
pyramid|verb,0,To build up or be arranged in the form of a pyramid.,pyramid
pyramid|verb,1,To combine (a series of genes) into a single genotype.,pyramid
pyramid|verb,2,"To employ, or take part in, a pyramid scheme.",pyramid
pyramid|verb,3,To engage in pyramid trading.,pyramid
pyramid|verb,4,To increase to or towards a peak.,pyramid
illicit|adjective,0,"Not approved by law, but not invalid.",illicit
illicit|adjective,1,Breaking social norms.,illicit
illicit|adjective,2,Unlawful.,illicit
illicit|noun,0,A banned or unlawful item.,illicit
detriment|noun,0,"Harm, hurt, damage.",detriment
detriment|noun,1,A charge made to students and barristers for incidental repairs of the rooms they occupy.,detriment
detriment|noun,2,"The position or state of a planet when it is in the sign opposite its house, considered to weaken it.",detriment
detriment|noun,3,"The position or state of being eclipsed, entirely dark (sable).",detriment
detriment|verb,0,To be detrimental to; to harm or mar.,detriment
glasgow|noun,1,"A community in the Regional Municipality of Durham, Ontario, Canada.",Glasgow
glasgow|noun,2,"A community in the town of Caledon, Regional Municipality of Peel, Ontario, Canada.",Glasgow
glasgow|noun,3,"A settlement in Nickerie district, Suriname.",Glasgow
glasgow|noun,4,A number of places in the United States:,Glasgow
guernsey|noun,1,"The Bailiwick of Guernsey, a British crown dependency on the island of Guernsey.",Guernsey
guernsey|noun,2,An unincorporated community in California.,Guernsey
guernsey|noun,3,A city in Iowa.,Guernsey
guernsey|noun,4,"A hamlet in Saskatchewan, Canada.",Guernsey
guernsey|noun,5,A town in Wyoming.,Guernsey
guernsey|noun,6,A breed of dairy cattle originally bred on Guernsey; any individual of this breed.,Guernsey
guernsey|noun,7,A knitted fisherman’s sweater of a type made on the island.,Guernsey
guernsey|noun,8,"A long-sleeved shirt worn by sportsmen, especially in rugby codes (historically).",Guernsey
guernsey|noun,9,A team-liveried shirt; a jersey.,Guernsey
guernsey|noun,10,Selection or election to a position.,Guernsey
the hague|noun,1,"A municipality of South Holland, Netherlands.",The Hague
the hague|noun,2,The International Criminal Court or International Court of Justice.,The Hague
the hague|noun,3,A conviction and/or punishment for crimes against humanity or war crimes delivered by the International Criminal Court.,The Hague
the hague|noun,4,"A conviction and/or punishment for a destructive, harmful or immoral act.",The Hague
havana|noun,1,The capital city of Cuba.,Havana
havana|noun,2,"A city, the county seat of Mason County, Illinois, United States.",Havana
havana|noun,3,"A minor city in Montgomery County, Kansas, United States.",Havana
havana|noun,4,A type of large cigar produced in Cuba.,Havana
helsinki|noun,1,The Finnish government.,Helsinki
accoutre|verb,0,Alternative form of accouter.,accoutre
accoutrements|noun,0,plural of accoutrement,accoutrements
negro|noun,1,"A slave, especially one of African ancestry.",negro
briskly|adverb,0,"Fast, quickly, swiftly.",briskly
economy|noun,1,"The study of money, currency and trade, and the efficient use of resources.",economy
economy|noun,2,Frugal use of resources.,economy
economy|noun,4,The method of divine government of the world. (See Economy (religion) on Wikipedia.Wikipedia ),economy
economy|noun,5,The part of a commercial passenger airplane or train reserved for those paying the lower standard fares; economy class.,economy
economy|noun,6,Management of one’s residency.,economy
economy|adjective,0,Cheap to run; using minimal resources; representing good value for money; economical.,economy
economy|adverb,0,In or via the part of a commercial passenger airplane reserved for those paying the lower standard fares.,economy
slave|noun,1,"A drudge; one who labors or is obliged (e.g. by prior contract) to labor like a slave with limited rights, e.g. an indentured servant.",slave
slave|noun,2,An abject person.,slave
slave|noun,3,"One who has no power of resistance to something, one who surrenders to or is under the domination of something.",slave
slave|noun,4,"A submissive partner in a BDSM relationship who consensually submits to, sexually or personally, serving one or more masters or mistresses.",slave
slave|noun,6,A device (such as a secondary flash or hard drive) that is subject to the control of another (a master).,slave
slave|verb,0,"To work as a slaver, to enslave people.",slave
slave|verb,1,To work hard.,slave
slave|verb,2,To place a device under the control of another.,slave
campaign|noun,1,A player or team's efforts during a sporting season.,campaign
campaign|noun,2,"A series of play sessions using the same player characters, forming a continuous narrative.",campaign
campaign|noun,3,The period during which a blast furnace is continuously in operation.,campaign
campaign|noun,4,"An open field; a large, open plain without considerable hills; a champaign.",campaign
campaign|noun,5,An excursion into the countryside.,campaign
campaign|verb,0,To take part in a campaign.,campaign
campaign|verb,1,To consistently ride in races for a racing season.,campaign
union|noun,0,The act of uniting or joining two or more things into one.,union
union|noun,3,A trade union; a workers' union.,union
union|noun,4,An association of students at a university for social and/or political purposes; also in some cases a debating body.,union
union|noun,5,"A joint or other connection uniting parts of machinery, such as pipes.",union
union|noun,8,Sexual intercourse.,union
union|noun,10,"A large, high-quality pearl.",union
union|noun,11,An affiliation of several parishes for joint support and management of their poor; also the jointly-owned workhouse.,union
union|verb,0,To combine sets using the union operation.,union
union|adjective,0,"Belonging to, represented by, or otherwise pertaining to a labour union.",union
union|adjective,1,federal.,union
risk|noun,1,The magnitude of possible loss consequent to a decision or event.,risk
risk|noun,3,A possible adverse event or outcome.,risk
risk|noun,4,A possible adverse event or outcome.,risk
risk|noun,5,A thing (from the perspective of how likely or unlikely it is to cause an adverse effect).,risk
risk|noun,6,A thing (from the perspective of how likely or unlikely it is to cause an adverse effect).,risk
risk|verb,0,To incur risk of (an unwanted or negative outcome).,risk
risk|verb,1,To incur risk of harming or jeopardizing.,risk
us dollar|noun,0,The official currency of the United States.,US dollar
ecology|noun,1,Any study of the relationships of components of a system with their environment and with each other.,ecology
ecology|noun,2,The totality or pattern of relationships of components of a system with their environment and with each other.,ecology
province|noun,0,A region of the earth or of a continent; a district or country.,province
province|noun,1,"An administrative subdivision of certain countries, including Canada and China.",province
province|noun,2,An area outside Italy which is administered by a Roman governor or prefect.,province
province|noun,6,A major region defined by common geologic attributes and history.,province
province|noun,7,"An area of activity, responsibility or knowledge; the proper concern of a particular person or concept.",province
nexus|noun,1,A form or state of connection.,nexus
nexus|noun,3,A centre or focus of something.,nexus
nexus|noun,4,In the work of the Danish linguist Otto Jespersen (1860–1943): a group of words expressing two concepts in one unit (such as a clause or sentence).,nexus
nexus|noun,5,"A person who had contracted a nexum or obligation of such a kind that, if they failed to pay, their creditor could compel them to work as a servant until the debt was paid; an indentured servant.",nexus
genetic|adjective,1,Caused by genes.,genetic
genetic|adjective,2,Of or relating to origin (genesis).,genetic
genetic|adjective,3,Based on shared membership in a linguistic family.,genetic
genetic|adjective,4,Based on a shared membership in a religious family.,genetic
jest|noun,0,An act performed for amusement; a joke.,jest
jest|noun,1,Someone or something that is ridiculed; the target of a joke.,jest
jest|noun,2,A deed; an action; a gest.,jest
jest|noun,3,A mask; a pageant; an interlude.,jest
jest|verb,0,To tell a joke; to talk in a playful manner; to make fun of something or someone.,jest
jest|adverb,0,Pronunciation spelling of just.,jest
xenophobe|noun,1,One who hates or fears extraterrestial life.,xenophobe
hilarious|adjective,1,Full of hilarity; merry.,hilarious
damage|noun,1,Cost or expense.,damage
damage|verb,1,To undergo damage; to take damage.,damage
damage|verb,2,To remove a damaged or unsalable item from the sales floor for processing.,damage
user|noun,1,"A person who uses drugs, especially illegal drugs.",user
user|noun,3,Clipping of username.,user
user|noun,4,"An exploiter, an abuser (a person who exploits others, that is treats and regards people unfairly, selfishly or unethically).",user
user|noun,5,"In land law, meaning either 1. or 2. above or use. Usually in singular form to mean use wherever there is assiduous re-use of precedents and aloof textbooks verbatim.",user
slavery|noun,1,"Forced labor in general, regardless of legality.",slavery
slavery|adjective,0,Covered in slaver; slobbery.,slavery
share|noun,2,A configuration enabling a resource to be shared over a network.,share
share|noun,3,The action of sharing something with other people via social media.,share
share|noun,4,The sharebone or pubis.,share
share|noun,5,"The cutting blade of an agricultural machine like a plough, a cultivator or a seeding-machine.",share
share|verb,4,"To allow public or private sharing of resources in a network, or content on social media.",share
share|verb,5,To cut; to shear; to cleave; to divide.,share
dml|noun,0,Initialism of Dimensional Markup Language.,DML
dml|noun,1,Initialism of Data Manipulation Language.,DML
dml|noun,2,"Initialism of Doctor of Modern Languages, a terminal degree similar to both the D.A. (Doctor of Arts) and Ph.D. in Foreign Languages.",DML
yearly|adjective,1,Over the course of one year,yearly
yearly|adverb,1,Every year.,yearly
transcendence|noun,0,The act of surpassing usual limits.,transcendence
transcendence|noun,1,The state of being beyond the range of normal perception.,transcendence
transcendence|noun,2,"The state of being free from the constraints of the material world, as in the case of a deity.",transcendence
transcendence|noun,3,Superior excellence; supereminence.,transcendence
transcendence|noun,4,The property of being a transcendental number.,transcendence
zoo|noun,1,"Any place that is wild, crowded, or chaotic.",zoo
zoo|noun,2,A large and varied collection of something.,zoo
zoo|noun,3,The jungle.,zoo
zoo|noun,4,Clipping of zoophile.,zoo
zoo|noun,5,Clipping of zoophile.,zoo
universalism|noun,0,The state of being universal; universality.,universalism
universalism|noun,1,The concept or belief that some ideas have universal application or applicability.,universalism
universalism|noun,2,The belief that all souls can attain salvation.,universalism
universalism|noun,3,Alternative form of Unitarian Universalism.,universalism
brain drain|noun,1,A Jackson-Pratt drain.,brain drain
brain drain|verb,0,"Of a nation or society, to be deprived of educated or talented people, who in turn migrate to larger cities or more developed nations.",brain drain
brain drain|verb,1,To become mentally or psychologically fatigued or exhausted.,brain drain
bald|adjective,1,"Having little or no hair, fur, or feathers.",bald
bald|adjective,2,"Of animals, having areas (of fur or plumage) that are colored white, especially on the head.",bald
bald|adjective,3,"Of hair, nonexistent.",bald
bald|adjective,4,Lacking any covering.,bald
bald|adjective,5,"Of a tyre, whose surface is worn away.",bald
bald|adjective,6,"Of a statement or account, unembellished.",bald
bald|adjective,7,"Of a statement, without evidence or support being provided.",bald
bald|noun,0,"A mountain summit or crest that lacks forest growth despite a warm climate conducive to such, as is found in many places in the Southern Appalachian Mountains.",bald
bald|noun,1,A bald person.,bald
bald|verb,1,To make bald.,bald
feckless|adjective,0,Lacking purpose.,feckless
feckless|adjective,1,"Without skill, ineffective, incompetent.",feckless
feckless|adjective,2,Lacking the courage to act in any meaningful way.,feckless
feckless|adjective,3,Lacking vitality.,feckless
grandee|noun,1,A person of high rank.,grandee
equanimity|noun,0,"The state of being calm, stable and composed, especially under stress.",equanimity
draconian|adjective,1,"Of, relating to, characteristic of, or resembling a dragon.",draconian
draconian|noun,0,A creature resembling a dragon.,draconian
rigmarole|adjective,0,Characterized by rigmarole; prolix; tedious.,rigmarole
malfeasance|noun,0,Wrongdoing.,malfeasance
malfeasance|noun,1,"Misconduct or wrongdoing, especially by a public official and causing damage.",malfeasance
jakarta|noun,1,The Indonesian government.,Jakarta
java|noun,2,JavaScript (by confusion with Java).,Java
java|noun,3,A chicken of the Java breed which was developed in the United States.,Java
jerusalem|noun,1,"A poem by William Blake, used as an unofficial national anthem in England.",Jerusalem
jerusalem|noun,2,"A number of places elsewhere, usually named after the city in the Holy Land:",Jerusalem
juneau|noun,0,A surname from French.,Juneau
juneau|noun,1,A placename:,Juneau
kabul|noun,1,The capital and largest city of Afghanistan.,Kabul
kabul|noun,2,A province of Afghanistan.,Kabul
kabul|noun,3,"A river rising in the Hindu Kush of northeastern Maidan Wardak, Afghanistan and flowing roughly 700 kilometers before merging into the Indus river at Attock, Pakistan.",Kabul
kathmandu|noun,1,The capital city of Nepal.,Kathmandu
khartoum|noun,1,The capital city of Sudan.,Khartoum
kiev|noun,0,Alternative form of Kyiv:,Kiev
kiev|noun,1,Alternative form of Kyiv:,Kiev
kiev|noun,2,Synonym of Kievan Rus: a former principality in Europe centered on Kyiv.,Kiev
kiev|noun,3,Alternative form of kiev (“chicken Kiev or similar dish”).,Kiev
